 ,Date,Site,Time,Transect,Quadrat,QuadratSite,TransectSite,Aux5,Height (cm),Latitude,Longitude,Comments,Row,Column,CoralTaxa,Taxa,Label,Group,Annotator,Date annotated,Machine suggestion 1
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,157,97,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,157,162,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,157,227,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,157,292,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,157,357,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,157,422,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,157,487,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,220,32,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,220,97,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,220,162,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,220,227,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,220,292,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,220,357,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,220,422,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,220,487,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,283,32,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,283,97,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,283,162,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,283,227,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,283,292,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,283,357,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,283,422,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,283,487,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,346,32,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,346,97,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,346,162,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,346,227,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,346,292,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,346,357,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,346,422,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,346,487,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,409,32,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,409,97,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,409,162,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,409,227,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,409,292,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,409,357,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,409,422,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,409,487,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,472,32,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,472,97,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,472,162,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,472,227,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,472,292,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,472,357,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,472,422,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,472,487,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,40,43,Isopora,Isopora,stony coral,stony coral,tess.moriarty,2020-06-30 23:14:17+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,40,131,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 23:14:17+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,40,219,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:14:17+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,40,308,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:14:17+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,40,396,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:14:17+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,40,484,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 23:14:17+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,40,572,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 23:14:17+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,40,661,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 23:14:17+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,122,43,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:14:17+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,122,131,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:14:17+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,122,219,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:14:17+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,122,308,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:14:17+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,122,396,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:14:17+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,122,484,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:14:17+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,122,572,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:14:18+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,122,661,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:14:18+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,205,43,Sand,Sand,Sand,abiotic,tess.moriarty,2020-06-30 23:14:18+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,205,131,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:14:18+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,205,219,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:14:18+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,205,308,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:14:18+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,205,396,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:14:18+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,205,484,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:14:18+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,205,572,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:14:18+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,205,661,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 23:14:18+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,287,43,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:14:18+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,287,131,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:14:18+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,287,219,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:14:18+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,287,308,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:14:18+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,287,396,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:14:18+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,287,484,Isopora,Isopora,stony coral,stony coral,tess.moriarty,2020-06-30 23:14:18+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,287,572,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:14:18+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,287,661,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:14:18+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,369,43,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:14:18+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,369,131,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:14:18+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,369,219,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:14:18+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,369,308,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:14:18+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,369,396,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:14:18+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,369,484,Isopora,Isopora,stony coral,stony coral,tess.moriarty,2020-06-30 23:14:18+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,369,572,Isopora,Isopora,stony coral,stony coral,tess.moriarty,2020-06-30 23:14:18+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,369,661,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:14:18+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,452,43,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:14:18+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,452,131,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:14:18+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,452,219,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:14:18+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,452,308,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:14:18+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,452,396,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:14:18+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,452,484,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:14:18+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,452,572,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:14:18+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,452,661,Isopora,Isopora,stony coral,stony coral,tess.moriarty,2020-06-30 23:14:18+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,534,43,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:14:18+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,534,131,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:14:18+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,534,219,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:14:18+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,534,308,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:14:18+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,534,396,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:14:18+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,534,484,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:14:18+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,534,572,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:14:18+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,534,661,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:14:18+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,617,43,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:14:18+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,617,131,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:14:18+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,617,219,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:14:18+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,617,308,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:14:18+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,617,396,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:14:18+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,617,484,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:14:18+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,617,572,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:14:18+00:00,
S03T01Q01.JPG,18/11/18,Erscotts Reef,November,7,19,1,1,,,,,,617,661,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:14:18+00:00,
S03T01Q02.JPG,18/11/18,Erscotts Reef,November,7,20,2,1,,,,,,42,40,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 23:18:11+00:00,
S03T01Q02.JPG,18/11/18,Erscotts Reef,November,7,20,2,1,,,,,,42,122,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 23:18:11+00:00,
S03T01Q02.JPG,18/11/18,Erscotts Reef,November,7,20,2,1,,,,,,42,204,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:18:11+00:00,
S03T01Q02.JPG,18/11/18,Erscotts Reef,November,7,20,2,1,,,,,,42,287,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:18:11+00:00,
S03T01Q02.JPG,18/11/18,Erscotts Reef,November,7,20,2,1,,,,,,42,369,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 23:18:11+00:00,
S03T01Q02.JPG,18/11/18,Erscotts Reef,November,7,20,2,1,,,,,,42,451,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 23:18:11+00:00,
S03T01Q02.JPG,18/11/18,Erscotts Reef,November,7,20,2,1,,,,,,42,533,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 23:18:11+00:00,
S03T01Q02.JPG,18/11/18,Erscotts Reef,November,7,20,2,1,,,,,,42,616,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:18:11+00:00,
S03T01Q02.JPG,18/11/18,Erscotts Reef,November,7,20,2,1,,,,,,127,40,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 23:18:11+00:00,
S03T01Q02.JPG,18/11/18,Erscotts Reef,November,7,20,2,1,,,,,,127,122,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:18:11+00:00,
S03T01Q02.JPG,18/11/18,Erscotts Reef,November,7,20,2,1,,,,,,127,204,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:18:11+00:00,
S03T01Q02.JPG,18/11/18,Erscotts Reef,November,7,20,2,1,,,,,,127,287,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:18:11+00:00,
S03T01Q02.JPG,18/11/18,Erscotts Reef,November,7,20,2,1,,,,,,127,369,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 23:18:11+00:00,
S03T01Q02.JPG,18/11/18,Erscotts Reef,November,7,20,2,1,,,,,,127,451,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 23:18:11+00:00,
S03T01Q02.JPG,18/11/18,Erscotts Reef,November,7,20,2,1,,,,,,127,533,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 23:18:11+00:00,
S03T01Q02.JPG,18/11/18,Erscotts Reef,November,7,20,2,1,,,,,,127,616,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 23:18:11+00:00,
S03T01Q02.JPG,18/11/18,Erscotts Reef,November,7,20,2,1,,,,,,212,40,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:18:11+00:00,
S03T01Q02.JPG,18/11/18,Erscotts Reef,November,7,20,2,1,,,,,,212,122,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:18:11+00:00,
S03T01Q02.JPG,18/11/18,Erscotts Reef,November,7,20,2,1,,,,,,212,204,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 23:18:11+00:00,
S03T01Q02.JPG,18/11/18,Erscotts Reef,November,7,20,2,1,,,,,,212,287,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 23:18:11+00:00,
S03T01Q02.JPG,18/11/18,Erscotts Reef,November,7,20,2,1,,,,,,212,369,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 23:18:11+00:00,
S03T01Q02.JPG,18/11/18,Erscotts Reef,November,7,20,2,1,,,,,,212,451,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 23:18:11+00:00,
S03T01Q02.JPG,18/11/18,Erscotts Reef,November,7,20,2,1,,,,,,212,533,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 23:18:11+00:00,
S03T01Q02.JPG,18/11/18,Erscotts Reef,November,7,20,2,1,,,,,,212,616,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 23:18:11+00:00,
S03T01Q02.JPG,18/11/18,Erscotts Reef,November,7,20,2,1,,,,,,297,40,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 23:18:11+00:00,
S03T01Q02.JPG,18/11/18,Erscotts Reef,November,7,20,2,1,,,,,,297,122,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:18:11+00:00,
S03T01Q02.JPG,18/11/18,Erscotts Reef,November,7,20,2,1,,,,,,297,204,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 23:18:11+00:00,
S03T01Q02.JPG,18/11/18,Erscotts Reef,November,7,20,2,1,,,,,,297,287,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:18:11+00:00,
S03T01Q02.JPG,18/11/18,Erscotts Reef,November,7,20,2,1,,,,,,297,369,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:18:11+00:00,
S03T01Q02.JPG,18/11/18,Erscotts Reef,November,7,20,2,1,,,,,,297,451,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:18:11+00:00,
S03T01Q02.JPG,18/11/18,Erscotts Reef,November,7,20,2,1,,,,,,297,533,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:18:11+00:00,
S03T01Q02.JPG,18/11/18,Erscotts Reef,November,7,20,2,1,,,,,,297,616,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 23:18:11+00:00,
S03T01Q02.JPG,18/11/18,Erscotts Reef,November,7,20,2,1,,,,,,382,40,Acro,Acr_tab,stony coral,stony coral,tess.moriarty,2020-06-30 23:18:11+00:00,
S03T01Q02.JPG,18/11/18,Erscotts Reef,November,7,20,2,1,,,,,,382,122,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:18:11+00:00,
S03T01Q02.JPG,18/11/18,Erscotts Reef,November,7,20,2,1,,,,,,382,204,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:18:11+00:00,
S03T01Q02.JPG,18/11/18,Erscotts Reef,November,7,20,2,1,,,,,,382,287,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:18:11+00:00,
S03T01Q02.JPG,18/11/18,Erscotts Reef,November,7,20,2,1,,,,,,382,369,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:18:11+00:00,
S03T01Q02.JPG,18/11/18,Erscotts Reef,November,7,20,2,1,,,,,,382,451,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:18:11+00:00,
S03T01Q02.JPG,18/11/18,Erscotts Reef,November,7,20,2,1,,,,,,382,533,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 23:18:11+00:00,
